,ruido,frec_obs,periodo,n_seg,n_meses,ok
935,0.4,28,180,20,12,True
936,0.4,28,210,20,3,False
937,0.4,28,210,20,6,False
938,0.4,28,210,20,9,False
939,0.4,28,210,20,12,False
940,0.4,28,240,20,3,False
941,0.4,28,240,20,6,False
942,0.4,28,240,20,9,True
943,0.4,28,240,20,12,False
944,0.4,28,270,20,3,True
945,0.4,28,270,20,6,False
946,0.4,28,270,20,9,True
947,0.4,28,270,20,12,True
948,0.4,28,300,20,3,False
949,0.4,28,300,20,6,True
950,0.4,28,300,20,9,True
951,0.4,28,300,20,12,True
952,0.4,28,330,20,3,False
953,0.4,28,330,20,6,False
954,0.4,28,330,20,9,True
955,0.4,28,330,20,12,True
956,0.4,28,360,20,3,True
957,0.4,28,360,20,6,True
958,0.4,28,360,20,9,True
959,0.4,28,360,20,12,True
960,0.5,7,30,20,3,True
961,0.5,7,30,20,6,False
962,0.5,7,30,20,9,False
963,0.5,7,30,20,12,False
964,0.5,7,60,20,3,False
965,0.5,7,60,20,6,True
966,0.5,7,60,20,9,False
967,0.5,7,60,20,12,True
968,0.5,7,90,20,3,False
969,0.5,7,90,20,6,True
970,0.5,7,90,20,9,True
971,0.5,7,90,20,12,True
972,0.5,7,120,20,3,False
973,0.5,7,120,20,6,False
974,0.5,7,120,20,9,True
975,0.5,7,120,20,12,True
976,0.5,7,150,20,3,False
977,0.5,7,150,20,6,True
978,0.5,7,150,20,9,True
979,0.5,7,150,20,12,True
980,0.5,7,180,20,3,True
981,0.5,7,180,20,6,True
982,0.5,7,180,20,9,True
983,0.5,7,180,20,12,True
984,0.5,7,210,20,3,True
985,0.5,7,210,20,6,True
986,0.5,7,210,20,9,True
987,0.5,7,210,20,12,True
988,0.5,7,240,20,3,False
989,0.5,7,240,20,6,True
990,0.5,7,240,20,9,True
991,0.5,7,240,20,12,True
992,0.5,7,270,20,3,True
993,0.5,7,270,20,6,True
994,0.5,7,270,20,9,True
995,0.5,7,270,20,12,True
996,0.5,7,300,20,3,True
997,0.5,7,300,20,6,True
998,0.5,7,300,20,9,True
999,0.5,7,300,20,12,True
1000,0.5,7,330,20,3,True
1001,0.5,7,330,20,6,True
1002,0.5,7,330,20,9,True
1003,0.5,7,330,20,12,True
1004,0.5,7,360,20,3,False
1005,0.5,7,360,20,6,True
1006,0.5,7,360,20,9,True
1007,0.5,7,360,20,12,True
1008,0.5,14,30,20,3,False
1009,0.5,14,30,20,6,False
1010,0.5,14,30,20,9,False
1011,0.5,14,30,20,12,False
1012,0.5,14,60,20,3,False
1013,0.5,14,60,20,6,False
1014,0.5,14,60,20,9,False
1015,0.5,14,60,20,12,False
1016,0.5,14,90,20,3,False
1017,0.5,14,90,20,6,False
1018,0.5,14,90,20,9,True
1019,0.5,14,90,20,12,True
1020,0.5,14,120,20,3,False
1021,0.5,14,120,20,6,False
1022,0.5,14,120,20,9,True
1023,0.5,14,120,20,12,True
1024,0.5,14,150,20,3,False
1025,0.5,14,150,20,6,True
1026,0.5,14,150,20,9,True
1027,0.5,14,150,20,12,True
1028,0.5,14,180,20,3,False
1029,0.5,14,180,20,6,True
1030,0.5,14,180,20,9,True
1031,0.5,14,180,20,12,True
1032,0.5,14,210,20,3,True
1033,0.5,14,210,20,6,True
1034,0.5,14,210,20,9,False
1035,0.5,14,210,20,12,True
1036,0.5,14,240,20,3,True
1037,0.5,14,240,20,6,False
1038,0.5,14,240,20,9,True
1039,0.5,14,240,20,12,True
1040,0.5,14,270,20,3,True
1041,0.5,14,270,20,6,True
1042,0.5,14,270,20,9,True
1043,0.5,14,270,20,12,False
1044,0.5,14,300,20,3,False
1045,0.5,14,300,20,6,True
1046,0.5,14,300,20,9,True
1047,0.5,14,300,20,12,True
1048,0.5,14,330,20,3,False
1049,0.5,14,330,20,6,True
1050,0.5,14,330,20,9,False
1051,0.5,14,330,20,12,True
1052,0.5,14,360,20,3,False
1053,0.5,14,360,20,6,True
1054,0.5,14,360,20,9,True
1055,0.5,14,360,20,12,True
1056,0.5,21,30,20,3,False
1057,0.5,21,30,20,6,False
1058,0.5,21,30,20,9,False
1059,0.5,21,30,20,12,False
1060,0.5,21,60,20,3,False
1061,0.5,21,60,20,6,False
1062,0.5,21,60,20,9,False
1063,0.5,21,60,20,12,False
1064,0.5,21,90,20,3,False
1065,0.5,21,90,20,6,False
1066,0.5,21,90,20,9,False
1067,0.5,21,90,20,12,False
1068,0.5,21,120,20,3,False
1069,0.5,21,120,20,6,False
1070,0.5,21,120,20,9,False
1071,0.5,21,120,20,12,True
1072,0.5,21,150,20,3,False
1073,0.5,21,150,20,6,False
1074,0.5,21,150,20,9,False
1075,0.5,21,150,20,12,True
1076,0.5,21,180,20,3,False
1077,0.5,21,180,20,6,True
1078,0.5,21,180,20,9,True
1079,0.5,21,180,20,12,True
1080,0.5,21,210,20,3,False
1081,0.5,21,210,20,6,False
1082,0.5,21,210,20,9,True
1083,0.5,21,210,20,12,True
1084,0.5,21,240,20,3,False
1085,0.5,21,240,20,6,False
1086,0.5,21,240,20,9,True
1087,0.5,21,240,20,12,True
1088,0.5,21,270,20,3,True
1089,0.5,21,270,20,6,True
1090,0.5,21,270,20,9,True
1091,0.5,21,270,20,12,True
1092,0.5,21,300,20,3,True
1093,0.5,21,300,20,6,False
1094,0.5,21,300,20,9,True
1095,0.5,21,300,20,12,True
1096,0.5,21,330,20,3,False
1097,0.5,21,330,20,6,False
1098,0.5,21,330,20,9,False
1099,0.5,21,330,20,12,True
1100,0.5,21,360,20,3,False
1101,0.5,21,360,20,6,True
1102,0.5,21,360,20,9,True
1103,0.5,21,360,20,12,True
1104,0.5,28,30,20,3,False
1105,0.5,28,30,20,6,False
1106,0.5,28,30,20,9,False
1107,0.5,28,30,20,12,False
1108,0.5,28,60,20,3,False
1109,0.5,28,60,20,6,False
1110,0.5,28,60,20,9,False
1111,0.5,28,60,20,12,False
1112,0.5,28,90,20,3,False
1113,0.5,28,90,20,6,False
1114,0.5,28,90,20,9,False
1115,0.5,28,90,20,12,False
1116,0.5,28,120,20,3,False
1117,0.5,28,120,20,6,False
1118,0.5,28,120,20,9,False
1119,0.5,28,120,20,12,False
1120,0.5,28,150,20,3,False
1121,0.5,28,150,20,6,True
1122,0.5,28,150,20,9,False
1123,0.5,28,150,20,12,True
1124,0.5,28,180,20,3,False
1125,0.5,28,180,20,6,False
1126,0.5,28,180,20,9,False
1127,0.5,28,180,20,12,False
1128,0.5,28,210,20,3,False
1129,0.5,28,210,20,6,True
1130,0.5,28,210,20,9,True
1131,0.5,28,210,20,12,True
1132,0.5,28,240,20,3,False
1133,0.5,28,240,20,6,False
1134,0.5,28,240,20,9,False
1135,0.5,28,240,20,12,True
1136,0.5,28,270,20,3,False
1137,0.5,28,270,20,6,False
1138,0.5,28,270,20,9,True
1139,0.5,28,270,20,12,True
1140,0.5,28,300,20,3,False
1141,0.5,28,300,20,6,True
1142,0.5,28,300,20,9,True
1143,0.5,28,300,20,12,True
1144,0.5,28,330,20,3,False
1145,0.5,28,330,20,6,False
1146,0.5,28,330,20,9,True
1147,0.5,28,330,20,12,True
1148,0.5,28,360,20,3,False
1149,0.5,28,360,20,6,False
1150,0.5,28,360,20,9,True
1151,0.5,28,360,20,12,True
1152,0.6000000000000001,7,30,20,3,False
1153,0.6000000000000001,7,30,20,6,False
1154,0.6000000000000001,7,30,20,9,True
1155,0.6000000000000001,7,30,20,12,True
1156,0.6000000000000001,7,60,20,3,False
1157,0.6000000000000001,7,60,20,6,False
1158,0.6000000000000001,7,60,20,9,True
1159,0.6000000000000001,7,60,20,12,True
1160,0.6000000000000001,7,90,20,3,True
1161,0.6000000000000001,7,90,20,6,False
1162,0.6000000000000001,7,90,20,9,True
1163,0.6000000000000001,7,90,20,12,True
1164,0.6000000000000001,7,120,20,3,True
1165,0.6000000000000001,7,120,20,6,True
1166,0.6000000000000001,7,120,20,9,True
1167,0.6000000000000001,7,120,20,12,True
1168,0.6000000000000001,7,150,20,3,True
1169,0.6000000000000001,7,150,20,6,True
1170,0.6000000000000001,7,150,20,9,True
1171,0.6000000000000001,7,150,20,12,True
1172,0.6000000000000001,7,180,20,3,True
1173,0.6000000000000001,7,180,20,6,True
1174,0.6000000000000001,7,180,20,9,True
1175,0.6000000000000001,7,180,20,12,True
1176,0.6000000000000001,7,210,20,3,True
1177,0.6000000000000001,7,210,20,6,True
1178,0.6000000000000001,7,210,20,9,True
1179,0.6000000000000001,7,210,20,12,True
1180,0.6000000000000001,7,240,20,3,True
1181,0.6000000000000001,7,240,20,6,True
1182,0.6000000000000001,7,240,20,9,True
1183,0.6000000000000001,7,240,20,12,True
1184,0.6000000000000001,7,270,20,3,True
1185,0.6000000000000001,7,270,20,6,True
1186,0.6000000000000001,7,270,20,9,True
1187,0.6000000000000001,7,270,20,12,True
1188,0.6000000000000001,7,300,20,3,True
1189,0.6000000000000001,7,300,20,6,True
1190,0.6000000000000001,7,300,20,9,True
1191,0.6000000000000001,7,300,20,12,True
1192,0.6000000000000001,7,330,20,3,True
1193,0.6000000000000001,7,330,20,6,True
1194,0.6000000000000001,7,330,20,9,True
1195,0.6000000000000001,7,330,20,12,True
1196,0.6000000000000001,7,360,20,3,True
1197,0.6000000000000001,7,360,20,6,True
1198,0.6000000000000001,7,360,20,9,True
1199,0.6000000000000001,7,360,20,12,True
1200,0.6000000000000001,14,30,20,3,False
1201,0.6000000000000001,14,30,20,6,False
1202,0.6000000000000001,14,30,20,9,False
1203,0.6000000000000001,14,30,20,12,False
1204,0.6000000000000001,14,60,20,3,False
1205,0.6000000000000001,14,60,20,6,False
1206,0.6000000000000001,14,60,20,9,True
1207,0.6000000000000001,14,60,20,12,True
1208,0.6000000000000001,14,90,20,3,True
1209,0.6000000000000001,14,90,20,6,False
1210,0.6000000000000001,14,90,20,9,True
1211,0.6000000000000001,14,90,20,12,True
1212,0.6000000000000001,14,120,20,3,False
1213,0.6000000000000001,14,120,20,6,False
1214,0.6000000000000001,14,120,20,9,False
1215,0.6000000000000001,14,120,20,12,True
1216,0.6000000000000001,14,150,20,3,False
1217,0.6000000000000001,14,150,20,6,True
1218,0.6000000000000001,14,150,20,9,False
1219,0.6000000000000001,14,150,20,12,True
1220,0.6000000000000001,14,180,20,3,True
1221,0.6000000000000001,14,180,20,6,True
1222,0.6000000000000001,14,180,20,9,True
1223,0.6000000000000001,14,180,20,12,True
1224,0.6000000000000001,14,210,20,3,True
1225,0.6000000000000001,14,210,20,6,True
1226,0.6000000000000001,14,210,20,9,True
1227,0.6000000000000001,14,210,20,12,True
1228,0.6000000000000001,14,240,20,3,True
1229,0.6000000000000001,14,240,20,6,False
1230,0.6000000000000001,14,240,20,9,True
1231,0.6000000000000001,14,240,20,12,True
1232,0.6000000000000001,14,270,20,3,True
1233,0.6000000000000001,14,270,20,6,True
1234,0.6000000000000001,14,270,20,9,True
1235,0.6000000000000001,14,270,20,12,True
1236,0.6000000000000001,14,300,20,3,False
1237,0.6000000000000001,14,300,20,6,True
1238,0.6000000000000001,14,300,20,9,True
1239,0.6000000000000001,14,300,20,12,True
1240,0.6000000000000001,14,330,20,3,True
1241,0.6000000000000001,14,330,20,6,True
1242,0.6000000000000001,14,330,20,9,True
1243,0.6000000000000001,14,330,20,12,True
1244,0.6000000000000001,14,360,20,3,True
1245,0.6000000000000001,14,360,20,6,True
1246,0.6000000000000001,14,360,20,9,True
1247,0.6000000000000001,14,360,20,12,True
1248,0.6000000000000001,21,30,20,3,False
1249,0.6000000000000001,21,30,20,6,False
1250,0.6000000000000001,21,30,20,9,False
1251,0.6000000000000001,21,30,20,12,False
1252,0.6000000000000001,21,60,20,3,False
1253,0.6000000000000001,21,60,20,6,False
1254,0.6000000000000001,21,60,20,9,False
1255,0.6000000000000001,21,60,20,12,False
1256,0.6000000000000001,21,90,20,3,False
1257,0.6000000000000001,21,90,20,6,True
1258,0.6000000000000001,21,90,20,9,False
1259,0.6000000000000001,21,90,20,12,True
1260,0.6000000000000001,21,120,20,3,True
1261,0.6000000000000001,21,120,20,6,False
1262,0.6000000000000001,21,120,20,9,False
1263,0.6000000000000001,21,120,20,12,True
1264,0.6000000000000001,21,150,20,3,False
1265,0.6000000000000001,21,150,20,6,False
1266,0.6000000000000001,21,150,20,9,True
1267,0.6000000000000001,21,150,20,12,True
1268,0.6000000000000001,21,180,20,3,True
1269,0.6000000000000001,21,180,20,6,True
1270,0.6000000000000001,21,180,20,9,False
1271,0.6000000000000001,21,180,20,12,True
1272,0.6000000000000001,21,210,20,3,False
1273,0.6000000000000001,21,210,20,6,True
1274,0.6000000000000001,21,210,20,9,True
1275,0.6000000000000001,21,210,20,12,False
1276,0.6000000000000001,21,240,20,3,False
1277,0.6000000000000001,21,240,20,6,False
1278,0.6000000000000001,21,240,20,9,True
1279,0.6000000000000001,21,240,20,12,True
1280,0.6000000000000001,21,270,20,3,False
1281,0.6000000000000001,21,270,20,6,False
1282,0.6000000000000001,21,270,20,9,True
1283,0.6000000000000001,21,270,20,12,True
1284,0.6000000000000001,21,300,20,3,False
1285,0.6000000000000001,21,300,20,6,False
1286,0.6000000000000001,21,300,20,9,True
1287,0.6000000000000001,21,300,20,12,True
1288,0.6000000000000001,21,330,20,3,False
1289,0.6000000000000001,21,330,20,6,True
1290,0.6000000000000001,21,330,20,9,True
1291,0.6000000000000001,21,330,20,12,True
1292,0.6000000000000001,21,360,20,3,False
1293,0.6000000000000001,21,360,20,6,True
1294,0.6000000000000001,21,360,20,9,True
1295,0.6000000000000001,21,360,20,12,True
1296,0.6000000000000001,28,30,20,3,False
1297,0.6000000000000001,28,30,20,6,False
1298,0.6000000000000001,28,30,20,9,False
1299,0.6000000000000001,28,30,20,12,False
1300,0.6000000000000001,28,60,20,3,False
1301,0.6000000000000001,28,60,20,6,False
1302,0.6000000000000001,28,60,20,9,False
1303,0.6000000000000001,28,60,20,12,False
1304,0.6000000000000001,28,90,20,3,False
1305,0.6000000000000001,28,90,20,6,True
1306,0.6000000000000001,28,90,20,9,False
1307,0.6000000000000001,28,90,20,12,False
1308,0.6000000000000001,28,120,20,3,False
1309,0.6000000000000001,28,120,20,6,False
1310,0.6000000000000001,28,120,20,9,False
1311,0.6000000000000001,28,120,20,12,True
1312,0.6000000000000001,28,150,20,3,True
1313,0.6000000000000001,28,150,20,6,False
1314,0.6000000000000001,28,150,20,9,True
1315,0.6000000000000001,28,150,20,12,True
1316,0.6000000000000001,28,180,20,3,False
1317,0.6000000000000001,28,180,20,6,False
1318,0.6000000000000001,28,180,20,9,False
1319,0.6000000000000001,28,180,20,12,True
1320,0.6000000000000001,28,210,20,3,False
1321,0.6000000000000001,28,210,20,6,True
1322,0.6000000000000001,28,210,20,9,True
1323,0.6000000000000001,28,210,20,12,True
1324,0.6000000000000001,28,240,20,3,False
1325,0.6000000000000001,28,240,20,6,False
1326,0.6000000000000001,28,240,20,9,True
1327,0.6000000000000001,28,240,20,12,True
1328,0.6000000000000001,28,270,20,3,False
1329,0.6000000000000001,28,270,20,6,True
1330,0.6000000000000001,28,270,20,9,False
1331,0.6000000000000001,28,270,20,12,True
1332,0.6000000000000001,28,300,20,3,False
1333,0.6000000000000001,28,300,20,6,True
1334,0.6000000000000001,28,300,20,9,False
1335,0.6000000000000001,28,300,20,12,True
1336,0.6000000000000001,28,330,20,3,True
1337,0.6000000000000001,28,330,20,6,True
1338,0.6000000000000001,28,330,20,9,False
1339,0.6000000000000001,28,330,20,12,True
1340,0.6000000000000001,28,360,20,3,False
1341,0.6000000000000001,28,360,20,6,True
1342,0.6000000000000001,28,360,20,9,True
1343,0.6000000000000001,28,360,20,12,False
1344,0.7000000000000001,7,30,20,3,False
1345,0.7000000000000001,7,30,20,6,False
1346,0.7000000000000001,7,30,20,9,False
1347,0.7000000000000001,7,30,20,12,False
1348,0.7000000000000001,7,60,20,3,True
1349,0.7000000000000001,7,60,20,6,True
1350,0.7000000000000001,7,60,20,9,True
1351,0.7000000000000001,7,60,20,12,True
1352,0.7000000000000001,7,90,20,3,False
1353,0.7000000000000001,7,90,20,6,True
1354,0.7000000000000001,7,90,20,9,True
1355,0.7000000000000001,7,90,20,12,True
1356,0.7000000000000001,7,120,20,3,True
1357,0.7000000000000001,7,120,20,6,True
1358,0.7000000000000001,7,120,20,9,False
1359,0.7000000000000001,7,120,20,12,False
1360,0.7000000000000001,7,150,20,3,False
1361,0.7000000000000001,7,150,20,6,True
1362,0.7000000000000001,7,150,20,9,True
1363,0.7000000000000001,7,150,20,12,True
1364,0.7000000000000001,7,180,20,3,True
1365,0.7000000000000001,7,180,20,6,True
1366,0.7000000000000001,7,180,20,9,True
1367,0.7000000000000001,7,180,20,12,True
1368,0.7000000000000001,7,210,20,3,True
1369,0.7000000000000001,7,210,20,6,True
1370,0.7000000000000001,7,210,20,9,True
1371,0.7000000000000001,7,210,20,12,True
1372,0.7000000000000001,7,240,20,3,True
1373,0.7000000000000001,7,240,20,6,True
1374,0.7000000000000001,7,240,20,9,True
1375,0.7000000000000001,7,240,20,12,True
1376,0.7000000000000001,7,270,20,3,True
1377,0.7000000000000001,7,270,20,6,True
1378,0.7000000000000001,7,270,20,9,True
1379,0.7000000000000001,7,270,20,12,True
1380,0.7000000000000001,7,300,20,3,True
1381,0.7000000000000001,7,300,20,6,True
1382,0.7000000000000001,7,300,20,9,True
1383,0.7000000000000001,7,300,20,12,True
1384,0.7000000000000001,7,330,20,3,True
1385,0.7000000000000001,7,330,20,6,True
1386,0.7000000000000001,7,330,20,9,True
1387,0.7000000000000001,7,330,20,12,True
1388,0.7000000000000001,7,360,20,3,True
1389,0.7000000000000001,7,360,20,6,True
1390,0.7000000000000001,7,360,20,9,True
1391,0.7000000000000001,7,360,20,12,True
1392,0.7000000000000001,14,30,20,3,False
1393,0.7000000000000001,14,30,20,6,False
1394,0.7000000000000001,14,30,20,9,False
1395,0.7000000000000001,14,30,20,12,False
1396,0.7000000000000001,14,60,20,3,False
1397,0.7000000000000001,14,60,20,6,True
1398,0.7000000000000001,14,60,20,9,False
1399,0.7000000000000001,14,60,20,12,False
