,ruido,frec_obs,periodo,n_seg,ok
1215,2.1,15,331,20,True
1216,2.1,22,1,20,False
1217,2.1,22,31,20,False
1218,2.1,22,61,20,False
1219,2.1,22,91,20,False
1220,2.1,22,121,20,False
1221,2.1,22,151,20,True
1222,2.1,22,181,20,True
1223,2.1,22,211,20,True
1224,2.1,22,241,20,True
1225,2.1,22,271,20,True
1226,2.1,22,301,20,True
1227,2.1,22,331,20,True
1228,2.1,29,31,20,False
1229,2.1,29,61,20,False
1230,2.1,29,91,20,False
1231,2.1,29,121,20,False
1232,2.1,29,151,20,False
1233,2.1,29,181,20,False
1234,2.1,29,211,20,True
1235,2.1,29,241,20,True
1236,2.1,29,271,20,True
1237,2.1,29,301,20,True
1238,2.1,29,331,20,True
1239,2.2,1,1,20,False
1240,2.2,1,31,20,True
1241,2.2,1,61,20,True
1242,2.2,1,91,20,True
1243,2.2,1,121,20,True
1244,2.2,1,151,20,True
1245,2.2,1,181,20,True
1246,2.2,1,211,20,True
1247,2.2,1,241,20,True
1248,2.2,1,271,20,True
1249,2.2,1,301,20,True
1250,2.2,1,331,20,True
1251,2.2,8,1,20,False
1252,2.2,8,31,20,False
1253,2.2,8,61,20,True
1254,2.2,8,91,20,True
1255,2.2,8,121,20,True
1256,2.2,8,151,20,True
1257,2.2,8,181,20,True
1258,2.2,8,211,20,True
1259,2.2,8,241,20,True
1260,2.2,8,271,20,True
1261,2.2,8,301,20,False
1262,2.2,8,331,20,True
1263,2.2,15,1,20,False
1264,2.2,15,31,20,False
1265,2.2,15,61,20,False
1266,2.2,15,91,20,True
1267,2.2,15,121,20,True
1268,2.2,15,151,20,True
1269,2.2,15,181,20,True
1270,2.2,15,211,20,True
1271,2.2,15,241,20,True
1272,2.2,15,271,20,True
1273,2.2,15,301,20,True
1274,2.2,15,331,20,True
1275,2.2,22,1,20,False
1276,2.2,22,31,20,False
1277,2.2,22,61,20,False
1278,2.2,22,91,20,False
1279,2.2,22,121,20,True
1280,2.2,22,151,20,True
1281,2.2,22,181,20,True
1282,2.2,22,211,20,True
1283,2.2,22,241,20,True
1284,2.2,22,271,20,True
1285,2.2,22,301,20,False
1286,2.2,22,331,20,True
1287,2.2,29,31,20,False
1288,2.2,29,61,20,False
1289,2.2,29,91,20,False
1290,2.2,29,121,20,False
1291,2.2,29,151,20,False
1292,2.2,29,181,20,True
1293,2.2,29,211,20,True
1294,2.2,29,241,20,True
1295,2.2,29,271,20,True
1296,2.2,29,301,20,True
1297,2.2,29,331,20,True
1298,2.3000000000000003,1,1,20,False
1299,2.3000000000000003,1,31,20,True
1300,2.3000000000000003,1,61,20,True
1301,2.3000000000000003,1,91,20,True
1302,2.3000000000000003,1,121,20,True
1303,2.3000000000000003,1,151,20,True
1304,2.3000000000000003,1,181,20,True
1305,2.3000000000000003,1,211,20,True
1306,2.3000000000000003,1,241,20,True
1307,2.3000000000000003,1,271,20,True
1308,2.3000000000000003,1,301,20,True
1309,2.3000000000000003,1,331,20,True
1310,2.3000000000000003,8,1,20,False
1311,2.3000000000000003,8,31,20,False
1312,2.3000000000000003,8,61,20,False
1313,2.3000000000000003,8,91,20,True
1314,2.3000000000000003,8,121,20,True
1315,2.3000000000000003,8,151,20,True
1316,2.3000000000000003,8,181,20,True
1317,2.3000000000000003,8,211,20,True
1318,2.3000000000000003,8,241,20,False
1319,2.3000000000000003,8,271,20,True
1320,2.3000000000000003,8,301,20,True
1321,2.3000000000000003,8,331,20,True
1322,2.3000000000000003,15,1,20,False
1323,2.3000000000000003,15,31,20,False
1324,2.3000000000000003,15,61,20,True
1325,2.3000000000000003,15,91,20,False
1326,2.3000000000000003,15,121,20,True
1327,2.3000000000000003,15,151,20,False
1328,2.3000000000000003,15,181,20,True
1329,2.3000000000000003,15,211,20,True
1330,2.3000000000000003,15,241,20,True
1331,2.3000000000000003,15,271,20,True
1332,2.3000000000000003,15,301,20,True
1333,2.3000000000000003,15,331,20,True
1334,2.3000000000000003,22,1,20,False
1335,2.3000000000000003,22,31,20,False
1336,2.3000000000000003,22,61,20,False
1337,2.3000000000000003,22,91,20,True
1338,2.3000000000000003,22,121,20,True
1339,2.3000000000000003,22,151,20,True
1340,2.3000000000000003,22,181,20,False
1341,2.3000000000000003,22,211,20,True
1342,2.3000000000000003,22,241,20,False
